Family_Composition,Generation,Parents_education,Family_Income,athletic_level,F2_College_entrance,High_School_Attendence,School_Urbanicity,Number_of_school_activities,F3_GPA_first_year_,F3_Highest_level_of_education,F1_Std Math,Std_Math_Reading,Units_in_math,Free_Lunch,9_12 GPA,gender_Female,gender_Male,Race_Amer. Indian/Alaska Native,"Race_Asian, Hawaii/Pac. Islander",Race_Black or African American,"Race_Hispanic, no race specified","Race_Hispanic, race specified",Race_More than one race,Race_White,marital_parental_status_M w bio children,marital_parental_status_M w/o bio children,marital_parental_status_Single/separtd/divrcd/widowd w bio chld,marital_parental_status_Single/separtd/divrcd/widowd w/o bio chd,Geographical_Region_Midwest,Geographical_Region_Northeast,Geographical_Region_South,Geographical_Region_West,School_Control_Catholic,School_Control_Other private,School_Control_Public
2.0,,2.0,8,2.0,4.0,5.0,2,2.0,2.75,0.0,51.25,52.26,,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2.0,,6.0,7,0.0,1.0,8.0,2,0.0,2.75,0.0,,50.79,,4.0,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,2.0,4.0,9,2.0,3.0,1.0,2,0.0,2.75,1.0,56.91,57.63,,4.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,9,,1.0,5.0,2,,3.5,1.0,30.35,,,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,5.0,11,3.0,1.0,5.0,2,1.0,3.75,0.0,59.1,62.52,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,12,0.0,4.0,5.0,2,1.0,3.75,0.0,71.19,64.92,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6.0,3.0,6.0,8,3.0,1.0,1.0,2,0.0,2.5,0.0,,47.76,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1.0,,2.0,8,1.0,0.0,5.0,2,2.0,3.75,0.0,42.76,47.89,,1.0,4.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2.0,3.0,7.0,10,2.0,4.0,5.0,2,6.0,4.0,1.0,66.27,69.95,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,10,2.0,3.0,5.0,2,2.0,3.0,0.0,52.73,58.36,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,2.0,8,2.0,,5.0,2,0.0,,0.0,46.28,41.37,,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,,2.0,9,0.0,1.0,5.0,2,1.0,1.25,0.0,57.32,49.24,,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,2.0,9,0.0,1.0,5.0,2,1.0,3.75,0.0,58.99,60.83,,1.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,7.0,10,0.0,1.0,5.0,2,2.0,1.75,0.0,44.65,54.52,,1.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
5.0,3.0,5.0,9,3.0,1.0,5.0,2,2.0,4.0,1.0,60.25,66.34,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,7.0,11,1.0,0.0,5.0,2,0.0,,0.0,39.42,40.32,,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,10,0.0,1.0,5.0,2,2.0,3.0,0.0,50.95,59.88,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,11,2.0,1.0,5.0,2,3.0,3.25,1.0,47.81,55.27,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,12,1.0,2.0,5.0,2,1.0,3.0,0.0,61.17,55.68,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,11,2.0,3.0,5.0,2,4.0,3.25,1.0,59.93,56.22,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,7.0,10,2.0,4.0,5.0,2,5.0,,1.0,66.27,71.55,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
5.0,3.0,2.0,8,2.0,,8.0,2,0.0,,0.0,,38.32,,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,7.0,10,0.0,4.0,5.0,2,4.0,4.0,1.0,70.0,73.96,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
5.0,3.0,5.0,5,0.0,0.0,5.0,2,0.0,,0.0,45.16,42.35,,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,5.0,11,2.0,1.0,5.0,2,0.0,0.75,0.0,52.28,53.76,,,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,12,1.0,4.0,1.0,2,0.0,2.25,1.0,69.03,72.78,,,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,5.0,12,0.0,,1.0,2,2.0,0.75,0.0,56.3,60.46,,,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,3.0,3.0,6,,1.0,5.0,2,1.0,0.0,0.0,61.24,53.83,,,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5.0,3.0,4.0,6,0.0,0.0,1.0,2,0.0,,0.0,32.14,30.81,,,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,5.0,9,0.0,1.0,5.0,2,1.0,4.0,1.0,63.85,60.15,,,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,9,2.0,1.0,5.0,2,2.0,1.0,0.0,40.64,45.9,,,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,7.0,12,,1.0,5.0,2,0.0,2.5,0.0,52.92,60.4,,,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,2.0,7.0,7,2.0,1.0,5.0,2,2.0,,0.0,50.57,49.46,,,6.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,6.0,11,,1.0,5.0,2,2.0,3.0,1.0,51.39,52.07,,,5.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,5.0,10,2.0,2.0,5.0,2,1.0,,1.0,61.83,60.26,,,5.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,2.0,9,0.0,0.0,5.0,2,1.0,,0.0,44.09,42.84,,,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,2.0,4.0,6,0.0,3.0,5.0,2,1.0,3.75,1.0,61.58,65.32,,,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,7.0,11,,,5.0,2,2.0,3.75,1.0,65.81,59.52,,,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,3.0,3.0,10,,,5.0,2,0.0,0.0,0.0,42.09,56.1,,,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,1.0,3.0,9,0.0,1.0,5.0,2,3.0,3.25,1.0,57.57,61.63,,,6.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,7.0,12,2.0,3.0,5.0,2,2.0,3.75,1.0,61.43,64.64,,,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,2.0,7.0,11,2.0,4.0,5.0,2,5.0,3.75,1.0,70.63,67.2,,,5.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,7.0,12,2.0,3.0,5.0,2,3.0,3.0,1.0,65.42,61.06,,,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
,,,5,,1.0,5.0,2,,2.75,1.0,45.32,,,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,11,2.0,3.0,5.0,2,2.0,,1.0,63.74,66.04,,,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2.0,2.0,3.0,9,2.0,1.0,8.0,2,1.0,4.0,0.0,,39.14,,,2.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5.0,3.0,6.0,8,2.0,3.0,5.0,2,0.0,3.0,1.0,44.09,45.69,,,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,8.0,12,,,5.0,2,1.0,3.0,1.0,,60.38,,,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,1.0,6.0,7,0.0,4.0,5.0,2,4.0,3.75,1.0,63.8,65.65,,,6.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5.0,,7.0,11,0.0,1.0,5.0,2,0.0,4.0,1.0,64.59,72.18,,,6.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3.0,1.0,5.0,9,1.0,1.0,1.0,2,0.0,2.5,0.0,42.8,41.43,,,4.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,,7.0,11,2.0,0.0,5.0,2,0.0,,0.0,36.13,34.06,,,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,,3.0,8,0.0,3.0,5.0,2,3.0,2.0,0.0,59.89,62.85,,,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,2.0,5,0.0,0.0,5.0,2,0.0,,0.0,30.17,26.09,,,4.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2.0,3.0,2.0,9,0.0,,5.0,2,0.0,,0.0,37.93,46.37,,,3.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,2.0,11,0.0,3.0,5.0,2,0.0,3.25,1.0,59.18,47.07,,4.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,9,1.0,1.0,5.0,2,3.0,3.5,1.0,57.85,50.52,,4.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,2.0,6,2.0,,5.0,2,0.0,2.25,0.0,38.45,31.96,,4.0,5.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1.0,3.0,5.0,11,1.0,,5.0,2,1.0,,0.0,44.33,43.34,,4.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5.0,3.0,3.0,8,0.0,1.0,5.0,2,3.0,4.0,1.0,66.74,62.32,,4.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2.0,,2.0,9,0.0,3.0,5.0,2,3.0,3.5,1.0,55.52,64.93,,4.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,10,3.0,1.0,5.0,2,1.0,,0.0,54.77,58.48,,5.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,10,0.0,1.0,5.0,2,2.0,3.25,1.0,61.12,56.93,,5.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,2.0,9,2.0,2.0,5.0,2,1.0,3.0,1.0,50.53,52.78,,5.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,7.0,12,0.0,4.0,5.0,2,4.0,4.0,1.0,66.48,71.3,,5.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,3.0,10,3.0,1.0,10.0,2,0.0,3.0,0.0,,45.41,,5.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3.0,3.0,4.0,7,1.0,1.0,5.0,2,3.0,0.0,0.0,49.78,51.41,,5.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
6.0,3.0,4.0,10,0.0,,5.0,2,1.0,3.5,0.0,52.53,53.1,,5.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,8,0.0,1.0,5.0,2,2.0,3.0,1.0,50.41,55.81,,5.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,8.0,10,,2.0,5.0,2,,3.5,1.0,57.18,53.16,,5.0,5.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5.0,3.0,3.0,6,2.0,0.0,5.0,2,0.0,,0.0,40.22,45.8,,5.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5.0,3.0,4.0,10,0.0,,5.0,2,2.0,2.5,0.0,53.8,53.5,,5.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,4.0,12,2.0,0.0,1.0,2,0.0,,0.0,58.3,51.68,,5.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,5.0,8,0.0,,8.0,2,0.0,2.5,0.0,,46.5,,5.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,1.0,4,3.0,0.0,10.0,2,2.0,3.25,0.0,,36.09,,1.0,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2.0,2.0,6.0,6,3.0,0.0,5.0,2,0.0,,0.0,29.61,32.01,,1.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,7,2.0,1.0,5.0,2,2.0,3.0,0.0,41.33,46.11,,1.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,2.0,8.0,10,0.0,3.0,5.0,2,0.0,2.5,0.0,47.15,48.73,,1.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,2.0,2.0,9,0.0,4.0,5.0,2,0.0,3.25,1.0,67.2,72.74,,1.0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,3.0,9,2.0,4.0,5.0,2,2.0,2.5,0.0,65.97,61.76,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,11,1.0,1.0,5.0,2,1.0,3.5,1.0,51.68,58.73,,1.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2.0,3.0,3.0,10,0.0,4.0,1.0,2,0.0,3.25,0.0,54.8,58.94,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,2.0,10,3.0,1.0,5.0,2,2.0,2.5,1.0,47.81,48.8,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2.0,3.0,2.0,10,,,1.0,2,1.0,,0.0,,43.53,,1.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,3.0,4.0,12,0.0,1.0,5.0,2,0.0,1.5,0.0,57.23,57.22,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7.0,,6.0,7,0.0,1.0,5.0,2,0.0,3.25,0.0,56.94,60.31,,1.0,5.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,1.0,7.0,9,0.0,2.0,1.0,2,1.0,3.25,1.0,55.47,59.37,,1.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
5.0,,6.0,11,0.0,0.0,10.0,2,0.0,,0.0,,43.29,,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5.0,3.0,5.0,6,0.0,1.0,5.0,2,0.0,2.75,0.0,46.12,44.54,,1.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,4.0,9,3.0,2.0,5.0,2,6.0,3.0,0.0,47.26,38.85,,1.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,2.0,6.0,12,3.0,1.0,5.0,2,2.0,2.5,1.0,37.23,40.79,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,2.0,6.0,10,0.0,,5.0,2,1.0,,1.0,63.92,54.94,,1.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2.0,3.0,7.0,11,0.0,,1.0,2,0.0,4.0,0.0,45.54,53.94,,1.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,3.0,7.0,11,1.0,4.0,5.0,2,1.0,,1.0,65.02,71.95,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
5.0,3.0,8.0,13,0.0,3.0,1.0,2,0.0,2.5,1.0,59.32,61.03,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
5.0,2.0,7.0,7,0.0,2.0,1.0,2,3.0,2.75,1.0,56.83,56.23,,1.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,3.0,10,0.0,3.0,5.0,2,0.0,3.25,1.0,53.13,52.95,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
5.0,1.0,6.0,9,0.0,3.0,5.0,2,0.0,3.0,1.0,61.29,56.77,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,5.0,7,0.0,1.0,5.0,2,0.0,2.75,1.0,45.41,57.23,,1.0,5.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1.0,3.0,3.0,11,1.0,,1.0,2,0.0,3.5,1.0,,45.17,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,3.0,6.0,11,0.0,3.0,5.0,2,4.0,3.5,0.0,68.15,64.09,,1.0,6.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,3.0,11,1.0,,5.0,2,0.0,3.5,1.0,46.72,56.19,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0,3.0,8.0,12,2.0,3.0,5.0,2,4.0,3.75,1.0,61.49,65.02,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6.0,1.0,1.0,9,0.0,,1.0,2,0.0,2.75,0.0,45.01,36.57,,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,,8.0,10,0.0,0.0,5.0,2,0.0,3.5,1.0,47.74,54.01,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3.0,3.0,3.0,11,1.0,2.0,5.0,2,0.0,3.75,1.0,52.62,57.12,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,2.0,6.0,11,2.0,1.0,10.0,2,0.0,2.5,0.0,,43.84,,1.0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,,4.0,10,2.0,0.0,1.0,2,0.0,,0.0,42.55,38.71,,1.0,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,7.0,12,3.0,,5.0,3,2.0,3.0,1.0,,42.87,,2.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2.0,3.0,7.0,12,0.0,0.0,5.0,3,1.0,,0.0,,26.21,,2.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6.0,,7.0,8,1.0,4.0,5.0,3,1.0,3.75,1.0,74.97,76.4,,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,12,1.0,3.0,5.0,3,0.0,2.5,1.0,59.64,58.42,,2.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2.0,,4.0,12,2.0,,5.0,3,3.0,2.5,1.0,37.7,39.77,,2.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,3.0,6.0,13,2.0,4.0,5.0,3,1.0,1.5,1.0,45.26,47.57,,2.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5.0,3.0,7.0,7,0.0,1.0,5.0,3,1.0,2.5,0.0,48.67,46.32,,2.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
6.0,3.0,7.0,12,0.0,2.0,5.0,3,0.0,2.25,1.0,47.42,42.58,,2.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
5.0,3.0,3.0,10,0.0,0.0,5.0,3,0.0,1.0,0.0,44.32,54.82,,2.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,6,2.0,0.0,10.0,3,1.0,,0.0,,32.64,,4.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,9,1.0,4.0,5.0,3,4.0,0.75,0.0,62.44,65.22,,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,2.0,8,0.0,0.0,5.0,3,0.0,,0.0,,35.68,,4.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,6.0,10,0.0,1.0,1.0,3,0.0,1.75,0.0,52.05,53.83,,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
4.0,,2.0,10,2.0,0.0,5.0,3,2.0,,0.0,,37.81,,4.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3.0,3.0,6.0,11,1.0,,5.0,3,0.0,,0.0,,55.27,,4.0,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,8.0,8,0.0,1.0,5.0,3,0.0,4.0,0.0,57.8,47.15,,4.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5.0,3.0,3.0,5,1.0,,5.0,3,0.0,,0.0,28.62,44.6,,4.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,1.0,7.0,9,3.0,,5.0,3,1.0,,1.0,57.46,55.92,,4.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,7.0,10,1.0,3.0,5.0,3,2.0,3.25,0.0,49.51,53.77,,4.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,8.0,10,1.0,,5.0,3,1.0,3.75,1.0,60.7,64.7,,4.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1.0,1.0,6.0,8,2.0,1.0,5.0,3,6.0,3.0,1.0,33.53,35.61,,1.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,6,,4.0,1.0,3,,2.5,1.0,52.94,51.06,,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,13,,2.0,5.0,3,,2.75,1.0,55.81,56.48,,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,8,,0.0,1.0,3,,,0.0,51.54,44.78,,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5.0,1.0,6.0,6,0.0,1.0,5.0,3,0.0,3.5,0.0,43.94,46.63,,1.0,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
,,,8,,1.0,5.0,3,,,0.0,48.56,50.15,,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
,,,9,,2.0,5.0,3,,1.75,1.0,43.11,42.18,,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,9,,3.0,5.0,3,,2.25,1.0,57.44,58.21,,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3.0,2.0,7.0,13,,1.0,5.0,3,0.0,1.0,0.0,61.24,47.33,,1.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3.0,3.0,10,,,5.0,3,0.0,,0.0,46.56,57.64,,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5.0,3.0,2.0,8,0.0,1.0,5.0,3,1.0,,0.0,38.09,33.64,,1.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
5.0,1.0,6.0,5,0.0,1.0,5.0,3,0.0,,0.0,28.36,35.04,,1.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
5.0,3.0,2.0,8,0.0,0.0,8.0,3,0.0,,0.0,,48.3,,,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
,,,9,,0.0,1.0,3,,1.75,0.0,53.57,47.86,,,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6.0,1.0,2.0,4,0.0,,5.0,3,0.0,,0.0,49.92,47.94,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
,,,10,,1.0,5.0,3,,3.25,1.0,55.1,52.2,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3.0,1.0,3.0,5,0.0,1.0,5.0,3,2.0,3.25,0.0,46.44,38.1,,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,2.0,4.0,9,,0.0,5.0,3,2.0,,0.0,59.71,59.52,,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
